==============================================================================
==============================================================================
Thu. Apr. 4 2013                  LANDSAT 7                       Time: 19:09
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101304048741_00004                          Path / Row - 180 / 33
Reference Image: L51XXX1084164082100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1800331416   39.36351     29.19742     0.07     -0.08     0.10     1 
1800331417   39.36283     29.23326    -0.05     -0.00     0.05     1 
1800331419   39.36143     29.30494    -0.01     -0.14     0.14     1 
1800331438   39.35874     27.29645     0.03      0.08     0.08     1 
1800331439   39.35865     27.33232    -0.04      0.21     0.22     1 
1800331440   39.35854     27.36818    -0.04      0.03     0.05     1 
1800331441   39.35842     27.40405     0.05      0.03     0.05     1 
1800331442   39.35829     27.43991    -0.04      0.28     0.28     1 
1800331443   39.35815     27.47578     0.01     -0.05     0.05     1 
1800331444   39.35800     27.51164     0.12      0.15     0.19     1 
1800331445   39.35783     27.54751     0.12      0.06     0.14     1 
1800331446   39.35766     27.58337    -0.10     -0.02     0.10     1 
1800331448   39.35728     27.65510    -0.07      0.02     0.07     1 
1800331449   39.35707     27.69096    -0.16      0.19     0.25     1 
1800331450   39.35685     27.72683    -0.01     -0.12     0.12     1 
1800331451   39.35662     27.76269    -0.39      0.04     0.39     1 
1800331452   39.35638     27.79855     0.14      0.04     0.15     1 
1800331453   39.35613     27.83441    -0.04      0.17     0.17     1 
1800331454   39.35587     27.87027     0.05      0.03     0.06     1 
1800331455   39.35560     27.90613     0.04      0.10     0.11     1 
1800331456   39.35531     27.94199     0.12      0.34     0.36     1 
1800331458   39.35471     28.01371    -0.03      0.12     0.12     1 
1800331459   39.35439     28.04957    -0.03      0.01     0.04     1 
1800331460   39.35406     28.08543    -0.10      0.02     0.10     1 
1800331461   39.35372     28.12129    -0.05      0.01     0.06     1 
1800331462   39.35337     28.15714    -0.04      0.04     0.06     1 
1800331463   39.35301     28.19300     0.04      0.16     0.16     1 
1800331464   39.35263     28.22885    -0.33     -0.05     0.34     1 
1800331465   39.35225     28.26471     0.10     -0.01     0.10     1 
1800331466   39.35186     28.30056     0.04     -0.07     0.08     1 
1800331467   39.35145     28.33642     0.07     -0.05     0.09     1 
1800331468   39.35103     28.37227    -0.18     -0.03     0.18     1 
1800331469   39.35060     28.40812     0.16      0.04     0.16     1 
1800331470   39.35016     28.44397     0.07     -0.11     0.13     1 
1800331471   39.34971     28.47982     0.20      0.12     0.23     1 
1800331472   39.34925     28.51567     0.17      0.06     0.18     1 
1800331473   39.34878     28.55152     0.02      0.03     0.04     1 
1800331474   39.34830     28.58737     0.09     -0.19     0.21     1 
1800331475   39.34780     28.62321     0.17     -0.05     0.18     1 
1800331476   39.34730     28.65906     0.03     -0.10     0.10     1 
1800331477   39.34678     28.69491     0.13      0.01     0.13     1 
1800331478   39.34625     28.73075     0.00      0.07     0.08     1 
1800331479   39.34571     28.76659     0.08      0.04     0.09     1 
1800331480   39.34516     28.80244    -0.05     -0.06     0.08     1 
1800331481   39.34460     28.83828    -0.01      0.10     0.10     1 
1800331482   39.34403     28.87412     0.14     -0.03     0.14     1 
1800331483   39.34345     28.90996    -0.01     -0.06     0.06     1 
1800331484   39.34285     28.94580     0.05      0.14     0.15     1 
1800331485   39.34225     28.98163    -0.05      0.04     0.07     1 
1800331486   39.34163     29.01747     0.01     -0.01     0.01     1 
1800331487   39.34101     29.05330     0.02     -0.05     0.06     1 
1800331488   39.34037     29.08914     0.10      0.01     0.10     1 
1800331489   39.33972     29.12497     0.13      0.16     0.20     1 
1800331490   39.33906     29.16080    -0.03     -0.05     0.06     1 
1800331491   39.33839     29.19663     0.01     -0.05     0.05     1 
1800331492   39.33771     29.23246    -0.03      0.04     0.05     1 
1800331493   39.33701     29.26829    -0.13     -0.08     0.15     1 
1800331494   39.33631     29.30411     0.08      0.01     0.08     1 
1800331511   39.33376     27.22464     0.01      0.13     0.13     1 
1800331512   39.33369     27.26049     0.04      0.13     0.14     1 
1800331513   39.33360     27.29634     0.12      0.00     0.12     1 
1800331514   39.33351     27.33220    -0.09     -0.10     0.13     1 
1800331515   39.33340     27.36805     0.01     -0.13     0.13     1 
1800331516   39.33328     27.40390     0.02      0.12     0.12     1 
1800331517   39.33315     27.43976     0.01      0.19     0.19     1 
1800331518   39.33301     27.47561     0.09      0.02     0.09     1 
1800331519   39.33286     27.51146    -0.01     -0.10     0.10     1 
1800331520   39.33270     27.54731     0.02      0.02     0.02     1 
1800331521   39.33252     27.58316    -0.01      0.08     0.08     1 
1800331523   39.33214     27.65486    -0.04      0.04     0.06     1 
1800331525   39.33171     27.72656    -0.04      0.18     0.18     1 
1800331526   39.33149     27.76241    -0.03      0.15     0.16     1 
1800331527   39.33125     27.79826    -0.15      0.07     0.17     1 
1800331528   39.33099     27.83411     0.05      0.03     0.06     1 
1800331529   39.33073     27.86996     0.07     -0.02     0.07     1 
1800331530   39.33046     27.90581     0.04     -0.02     0.04     1 
1800331531   39.33017     27.94166    -0.10      0.04     0.10     1 
1800331532   39.32988     27.97750    -0.05     -0.19     0.20     1 
1800331533   39.32957     28.01335     0.08     -0.12     0.14     1 
1800331534   39.32925     28.04919    -0.15     -0.00     0.15     1 
1800331535   39.32892     28.08504     0.04      0.06     0.07     1 
1800331536   39.32858     28.12088     0.09     -0.08     0.12     1 
1800331537   39.32823     28.15673    -0.01      0.02     0.02     1 
1800331538   39.32787     28.19257     0.09      0.23     0.25     1 
1800331540   39.32712     28.26426    -0.12      0.18     0.22     1 
1800331541   39.32672     28.30010     0.12      0.03     0.13     1 
1800331542   39.32632     28.33594     0.02     -0.07     0.08     1 
1800331543   39.32590     28.37178     0.06     -0.03     0.06     1 
1800331544   39.32547     28.40762     0.12      0.07     0.14     1 
1800331545   39.32503     28.44345     0.05      0.02     0.05     1 
1800331546   39.32458     28.47929     0.13      0.02     0.14     1 
1800331547   39.32412     28.51513     0.04      0.09     0.10     1 
1800331548   39.32365     28.55096     0.15     -0.15     0.21     1 
1800331549   39.32317     28.58680    -0.00     -0.14     0.14     1 
1800331550   39.32267     28.62263     0.13      0.02     0.13     1 
1800331551   39.32217     28.65847     0.05     -0.03     0.06     1 
1800331552   39.32165     28.69430     0.08     -0.00     0.08     1 
1800331553   39.32112     28.73013     0.03      0.03     0.05     1 
1800331555   39.32003     28.80179     0.00     -0.09     0.09     1 
1800331556   39.31947     28.83762     0.05     -0.10     0.11     1 
1800331557   39.31890     28.87345     0.04      0.08     0.09     1 
1800331558   39.31832     28.90927     0.02      0.06     0.07     1 
1800331559   39.31773     28.94510    -0.11      0.25     0.27     1 
1800331560   39.31712     28.98092    -0.01     -0.06     0.06     1 
1800331561   39.31651     29.01675    -0.15     -0.05     0.15     1 
1800331562   39.31588     29.05257     0.08     -0.17     0.19     1 
1800331563   39.31524     29.08839     0.07     -0.23     0.24     1 
1800331564   39.31460     29.12421     0.07     -0.13     0.15     1 
1800331565   39.31394     29.16003     0.04     -0.18     0.18     1 
1800331566   39.31327     29.19584    -0.04     -0.28     0.28     1 
1800331567   39.31258     29.23166    -0.14      0.24     0.28     1 
1800331568   39.31189     29.26748    -0.13     -0.20     0.24     1 
1800331569   39.31119     29.30329     0.12      0.06     0.13     1 
1800331586   39.30862     27.22456     0.07     -0.12     0.14     1 
1800331587   39.30855     27.26040     0.19      0.11     0.22     1 
1800331588   39.30846     27.29624     0.01     -0.05     0.05     1 
1800331589   39.30837     27.33208    -0.24     -0.08     0.26     1 
1800331590   39.30826     27.36792     0.06      0.15     0.16     1 
1800331591   39.30814     27.40376    -0.06      0.05     0.07     1 
1800331592   39.30801     27.43960    -0.05     -0.02     0.05     1 
1800331593   39.30787     27.47544     0.07     -0.05     0.09     1 
1800331594   39.30772     27.51128     0.21      0.05     0.22     1 
1800331595   39.30756     27.54712     0.09     -0.10     0.14     1 
1800331596   39.30738     27.58295     0.09     -0.06     0.11     1 
1800331597   39.30720     27.61879     0.05     -0.01     0.05     1 
1800331600   39.30658     27.72630     0.13      0.32     0.34     1 
1800331601   39.30635     27.76214     0.05     -0.01     0.05     1 
1800331602   39.30611     27.79798     0.09     -0.06     0.10     1 
1800331603   39.30586     27.83381     0.03      0.05     0.06     1 
1800331604   39.30559     27.86965     0.02      0.08     0.09     1 
1800331605   39.30532     27.90548    -0.06      0.15     0.16     1 
1800331606   39.30504     27.94132     0.02      0.11     0.11     1 
1800331607   39.30474     27.97715     0.01      0.01     0.01     1 
1800331609   39.30412     28.04882     0.13      0.36     0.38     1 
1800331610   39.30379     28.08465    -0.03      0.09     0.10     1 
1800331611   39.30345     28.12048    -0.07      0.11     0.13     1 
1800331612   39.30310     28.15631     0.01     -0.04     0.04     1 
1800331613   39.30274     28.19214     0.12      0.21     0.24     1 
1800331614   39.30237     28.22797     0.05      0.15     0.15     1 
1800331615   39.30198     28.26380     0.01      0.06     0.06     1 
1800331616   39.30159     28.29963     0.09      0.10     0.13     1 
1800331617   39.30118     28.33546     0.10     -0.01     0.10     1 
1800331618   39.30076     28.37129     0.03     -0.07     0.08     1 
1800331620   39.29990     28.44294     0.17      0.02     0.17     1 
1800331621   39.29945     28.47876     0.17      0.03     0.17     1 
1800331622   39.29899     28.51459     0.08     -0.06     0.10     1 
1800331623   39.29852     28.55041     0.08     -0.12     0.14     1 
1800331624   39.29803     28.58623     0.11      0.09     0.15     1 
1800331625   39.29754     28.62205     0.25     -0.03     0.25     1 
1800331626   39.29704     28.65787     0.29      0.03     0.29     1 
1800331627   39.29652     28.69369     0.10     -0.12     0.16     1 
1800331628   39.29599     28.72951     0.20     -0.21     0.29     1 
1800331629   39.29546     28.76533     0.07     -0.12     0.13     1 
1800331630   39.29491     28.80115     0.20      0.01     0.20     1 
1800331631   39.29435     28.83696     0.08     -0.13     0.15     1 
1800331632   39.29378     28.87278     0.02     -0.06     0.07     1 
1800331633   39.29319     28.90859     0.15      0.02     0.15     1 
1800331634   39.29260     28.94440     0.28     -0.08     0.29     1 
1800331635   39.29200     28.98021    -0.09      0.05     0.10     1 
1800331636   39.29138     29.01602     0.07     -0.07     0.11     1 
1800331637   39.29076     29.05183     0.15     -0.11     0.19     1 
1800331638   39.29012     29.08764     0.03     -0.01     0.04     1 
1800331639   39.28947     29.12345     0.19     -0.07     0.20     1 
1800331640   39.28881     29.15926     0.05     -0.12     0.13     1 
1800331641   39.28815     29.19506    -0.16     -0.22     0.27     1 
1800331643   39.28677     29.26666     0.10      0.03     0.11     1 
1800331644   39.28607     29.30247    -0.09      0.07     0.11     1 
1800331660   39.28355     27.18865     0.16      0.19     0.25     1 
1800331661   39.28348     27.22448     0.27     -0.02     0.27     1 
1800331662   39.28341     27.26030    -0.12      0.03     0.12     1 
1800331663   39.28332     27.29613     0.08     -0.01     0.08     1 
1800331664   39.28323     27.33196    -0.00      0.01     0.01     1 
1800331665   39.28312     27.36779     0.02      0.08     0.08     1 
1800331666   39.28300     27.40361    -0.01      0.12     0.12     1 
1800331667   39.28287     27.43944    -0.34      0.11     0.36     1 
1800331668   39.28273     27.47527    -0.13     -0.13     0.18     1 
1800331669   39.28258     27.51109     0.10      0.05     0.11     1 
1800331670   39.28242     27.54692     0.02     -0.11     0.11     1 
1800331671   39.28224     27.58274     0.03      0.08     0.09     1 
1800331672   39.28206     27.61857    -0.02      0.15     0.15     1 
1800331673   39.28186     27.65440    -0.17      0.16     0.23     1 
1800331675   39.28144     27.72604    -0.03      0.15     0.16     1 
1800331677   39.28097     27.79769     0.02     -0.10     0.10     1 
1800331678   39.28072     27.83351    -0.05      0.04     0.06     1 
1800331679   39.28046     27.86934     0.05      0.02     0.05     1 
1800331680   39.28018     27.90516    -0.03      0.23     0.24     1 
1800331681   39.27990     27.94098     0.01     -0.09     0.09     1 
1800331682   39.27960     27.97680     0.04      0.07     0.08     1 
1800331683   39.27930     28.01262    -0.10     -0.04     0.11     1 
1800331685   39.27865     28.08426     0.02      0.31     0.31     1 
1800331686   39.27831     28.12008    -0.08      0.19     0.21     1 
1800331687   39.27796     28.15590     0.05      0.03     0.06     1 
1800331688   39.27760     28.19172    -0.14      0.09     0.16     1 
1800331689   39.27723     28.22753     0.09     -0.02     0.09     1 
1800331690   39.27685     28.26335    -0.08      0.16     0.18     1 
1800331691   39.27645     28.29917    -0.02      0.27     0.27     1 
1800331692   39.27605     28.33498     0.12     -0.03     0.13     1 
1800331693   39.27563     28.37080    -0.01      0.00     0.01     1 
1800331694   39.27520     28.40661     0.25      0.00     0.25     1 
1800331695   39.27477     28.44242     0.02      0.05     0.05     1 
1800331696   39.27432     28.47823     0.10     -0.08     0.13     1 
1800331697   39.27386     28.51404     0.07     -0.01     0.07     1 
1800331698   39.27339     28.54986     0.18     -0.02     0.18     1 
1800331699   39.27290     28.58566     0.17      0.07     0.19     1 
1800331700   39.27241     28.62147     0.07     -0.00     0.07     1 
1800331701   39.27191     28.65728     0.13      0.02     0.14     1 
1800331702   39.27139     28.69309     0.01     -0.10     0.10     1 
1800331703   39.27087     28.72889     0.11     -0.02     0.11     1 
1800331704   39.27033     28.76470    -0.26     -0.07     0.27     1 
1800331705   39.26978     28.80050     0.19      0.00     0.19     1 
1800331706   39.26922     28.83630     0.05      0.12     0.13     1 
1800331707   39.26865     28.87211     0.01     -0.00     0.01     1 
1800331708   39.26807     28.90791    -0.03     -0.07     0.08     1 
1800331709   39.26748     28.94371     0.02     -0.01     0.03     1 
1800331710   39.26687     28.97951     0.26     -0.02     0.26     1 
1800331711   39.26626     29.01530     0.09     -0.03     0.09     1 
1800331712   39.26563     29.05110     0.01     -0.08     0.08     1 
1800331713   39.26500     29.08690    -0.02     -0.15     0.15     1 
1800331714   39.26435     29.12269     0.08     -0.19     0.20     1 
1800331715   39.26369     29.15848     0.17     -0.01     0.17     1 
1800331716   39.26302     29.19428     0.19     -0.19     0.27     1 
1800331718   39.26165     29.26586    -0.13     -0.10     0.16     1 
1800331719   39.26095     29.30164     0.03     -0.17     0.18     1 
1800331735   39.25841     27.18858     0.02      0.17     0.17     1 
1800331736   39.25834     27.22440     0.11     -0.05     0.12     1 
1800331737   39.25827     27.26021     0.10     -0.05     0.11     1 
1800331738   39.25818     27.29603     0.11      0.02     0.11     1 
1800331739   39.25809     27.33184     0.09      0.03     0.09     1 
1800331740   39.25798     27.36765     0.09      0.11     0.14     1 
1800331741   39.25786     27.40347     0.20      0.15     0.25     1 
1800331742   39.25773     27.43928     0.04     -0.03     0.05     1 
1800331743   39.25759     27.47510    -0.07     -0.14     0.15     1 
1800331744   39.25744     27.51091    -0.01     -0.02     0.02     1 
1800331745   39.25728     27.54672     0.15      0.04     0.15     1 
1800331746   39.25710     27.58254    -0.08      0.05     0.10     1 
1800331747   39.25692     27.61835     0.02      0.01     0.02     1 
1800331748   39.25672     27.65416     0.32     -0.16     0.36     1 
1800331749   39.25652     27.68997    -0.05     -0.09     0.11     1 
1800331751   39.25607     27.76160     0.02     -0.11     0.11     1 
1800331752   39.25583     27.79741    -0.10      0.02     0.10     1 
1800331753   39.25558     27.83322    -0.05      0.06     0.08     1 
1800331754   39.25532     27.86903     0.05     -0.04     0.07     1 
1800331755   39.25505     27.90484    -0.00      0.08     0.08     1 
1800331756   39.25476     27.94065     0.08     -0.20     0.21     1 
1800331757   39.25447     27.97645     0.01     -0.03     0.03     1 
1800331758   39.25416     28.01226    -0.07      0.10     0.12     1 
1800331759   39.25384     28.04807     0.01     -0.04     0.04     1 
1800331763   39.25247     28.19129     0.24     -0.00     0.24     1 
1800331764   39.25210     28.22710    -0.12     -0.02     0.13     1 
1800331765   39.25171     28.26290    -0.00      0.06     0.06     1 
1800331766   39.25132     28.29870     0.08      0.08     0.12     1 
1800331767   39.25091     28.33451    -0.11      0.04     0.11     1 
1800331768   39.25050     28.37031     0.07     -0.01     0.07     1 
1800331769   39.25007     28.40611     0.16      0.02     0.16     1 
1800331770   39.24963     28.44191     0.08     -0.06     0.10     1 
1800331771   39.24918     28.47771     0.12     -0.13     0.18     1 
1800331772   39.24873     28.51350     0.03      0.05     0.06     1 
1800331773   39.24826     28.54930     0.15      0.05     0.16     1 
1800331774   39.24777     28.58510    -0.16     -0.03     0.16     1 
1800331775   39.24728     28.62089     0.01      0.07     0.07     1 
1800331776   39.24678     28.65669    -0.02      0.00     0.02     1 
1800331777   39.24626     28.69248     0.08     -0.14     0.16     1 
1800331778   39.24574     28.72828     0.08      0.09     0.11     1 
1800331779   39.24520     28.76407     0.11      0.07     0.13     1 
1800331780   39.24465     28.79986     0.08     -0.07     0.11     1 
1800331781   39.24409     28.83565     0.09     -0.06     0.10     1 
1800331782   39.24352     28.87144     0.10     -0.06     0.12     1 
1800331783   39.24294     28.90723    -0.03      0.16     0.17     1 
1800331784   39.24235     28.94301    -0.07      0.07     0.10     1 
1800331785   39.24175     28.97880     0.01     -0.08     0.08     1 
1800331786   39.24113     29.01459     0.05      0.01     0.05     1 
1800331787   39.24051     29.05037     0.16     -0.05     0.17     1 
1800331788   39.23987     29.08615     0.37     -0.11     0.39     1 
1800331789   39.23923     29.12193    -0.00     -0.11     0.11     1 
1800331790   39.23857     29.15771    -0.09     -0.06     0.11     1 
1800331791   39.23790     29.19349     0.05     -0.19     0.19     1 
1800331792   39.23722     29.22927     0.01      0.01     0.01     1 
1800331794   39.23583     29.30082     0.01     -0.09     0.09     1 
1800331810   39.23327     27.18851    -0.10     -0.12     0.15     1 
1800331811   39.23320     27.22432     0.20     -0.13     0.24     1 
1800331812   39.23313     27.26012    -0.03      0.03     0.04     1 
1800331813   39.23304     27.29592     0.04     -0.26     0.26     1 
1800331814   39.23295     27.33172    -0.08     -0.14     0.16     1 
1800331815   39.23284     27.36752     0.04      0.08     0.09     1 
1800331816   39.23272     27.40332     0.08     -0.02     0.08     1 
1800331817   39.23259     27.43913    -0.12     -0.05     0.13     1 
1800331818   39.23245     27.47493     0.06      0.09     0.11     1 
1800331819   39.23230     27.51073     0.05      0.13     0.14     1 
1800331820   39.23214     27.54653    -0.07      0.02     0.08     1 
1800331821   39.23197     27.58233    -0.06     -0.08     0.10     1 
1800331823   39.23159     27.65393     0.06     -0.04     0.08     1 
1800331824   39.23138     27.68973    -0.06      0.01     0.06     1 
1800331826   39.23093     27.76132    -0.10      0.00     0.10     1 
1800331827   39.23069     27.79712    -0.19      0.16     0.24     1 
1800331828   39.23044     27.83292     0.05      0.02     0.06     1 
1800331829   39.23018     27.86872     0.00     -0.08     0.08     1 
1800331830   39.22991     27.90451     0.03     -0.05     0.06     1 
1800331831   39.22962     27.94031     0.12      0.04     0.12     1 
1800331832   39.22933     27.97611     0.02     -0.01     0.02     1 
1800331833   39.22903     28.01190     0.05      0.09     0.10     1 
1800331834   39.22871     28.04770     0.07      0.01     0.08     1 
1800331835   39.22838     28.08349     0.05     -0.08     0.10     1 
1800331836   39.22804     28.11928     0.29     -0.03     0.29     1 
1800331837   39.22769     28.15508     0.06     -0.14     0.15     1 
1800331838   39.22733     28.19087    -0.01      0.05     0.05     1 
1800331839   39.22696     28.22666     0.02      0.03     0.04     1 
1800331840   39.22658     28.26245     0.02     -0.06     0.07     1 
1800331841   39.22619     28.29824     0.03      0.08     0.08     1 
1800331842   39.22578     28.33403     0.06      0.03     0.07     1 
1800331843   39.22536     28.36982     0.20     -0.19     0.28     1 
1800331844   39.22494     28.40561    -0.07     -0.16     0.17     1 
1800331845   39.22450     28.44139     0.32      0.04     0.33     1 
1800331846   39.22405     28.47718     0.19      0.08     0.21     1 
1800331847   39.22359     28.51297    -0.09     -0.14     0.17     1 
1800331848   39.22312     28.54875     0.04      0.00     0.04     1 
1800331849   39.22264     28.58453     0.07      0.02     0.08     1 
1800331850   39.22215     28.62032    -0.07      0.04     0.08     1 
1800331851   39.22165     28.65610     0.04     -0.02     0.04     1 
1800331852   39.22113     28.69188     0.07     -0.06     0.09     1 
1800331853   39.22061     28.72766     0.09     -0.06     0.11     1 
1800331854   39.22007     28.76344     0.05     -0.09     0.11     1 
1800331855   39.21952     28.79922     0.08      0.01     0.08     1 
1800331857   39.21840     28.87077    -0.17     -0.00     0.17     1 
1800331858   39.21782     28.90655    -0.11     -0.02     0.11     1 
1800331859   39.21722     28.94232    -0.02     -0.03     0.04     1 
1800331860   39.21662     28.97809     0.08      0.09     0.12     1 
1800331861   39.21601     29.01387    -0.01     -0.02     0.02     1 
1800331862   39.21538     29.04964     0.18      0.07     0.20     1 
1800331864   39.21410     29.12118     0.05     -0.02     0.05     1 
1800331865   39.21345     29.15694     0.19     -0.01     0.19     1 
1800331866   39.21278     29.19271    -0.10     -0.12     0.15     1 
1800331867   39.21210     29.22847    -0.11     -0.02     0.11     1 
1800331868   39.21141     29.26424     0.12     -0.23     0.26     1 
1800331869   39.21071     29.30000    -0.11     -0.08     0.14     1 
1800331886   39.20806     27.22424     0.13     -0.04     0.14     1 
1800331887   39.20799     27.26002    -0.08     -0.03     0.08     1 
1800331893   39.20731     27.47476    -0.01      0.08     0.08     1 
1800331898   39.20645     27.65369     0.02     -0.08     0.08     1 
1800331900   39.20602     27.72527    -0.09     -0.02     0.09     1 
1800331901   39.20579     27.76105     0.02      0.09     0.09     1 
1800331902   39.20555     27.79684    -0.07     -0.18     0.19     1 
1800331903   39.20530     27.83262    -0.06     -0.12     0.13     1 
1800331904   39.20504     27.86841    -0.01      0.10     0.10     1 
1800331905   39.20477     27.90419     0.09      0.02     0.09     1 
1800331906   39.20449     27.93998     0.04     -0.01     0.04     1 
1800331907   39.20419     27.97576     0.07      0.01     0.07     1 
1800331908   39.20389     28.01154     0.14     -0.12     0.19     1 
1800331909   39.20357     28.04732     0.05      0.00     0.05     1 
1800331910   39.20325     28.08310     0.06      0.12     0.14     1 
1800331911   39.20291     28.11888     0.11      0.05     0.12     1 
1800331912   39.20256     28.15466     0.06     -0.00     0.06     1 
1800331913   39.20220     28.19044     0.14      0.07     0.16     1 
1800331914   39.20183     28.22622     0.09     -0.00     0.09     1 
1800331915   39.20144     28.26200     0.02      0.03     0.03     1 
1800331916   39.20105     28.29778     0.10      0.02     0.11     1 
1800331917   39.20065     28.33355     0.22     -0.11     0.25     1 
1800331918   39.20023     28.36933     0.21     -0.14     0.26     1 
1800331919   39.19981     28.40510     0.17     -0.20     0.26     1 
1800331920   39.19937     28.44088     0.08      0.14     0.16     1 
1800331921   39.19892     28.47665     0.11     -0.29     0.31     1 
1800331922   39.19846     28.51243    -0.06     -0.03     0.07     1 
1800331923   39.19799     28.54820     0.03     -0.10     0.11     1 
1800331924   39.19751     28.58397     0.10      0.07     0.12     1 
1800331925   39.19702     28.61974     0.12      0.05     0.13     1 
1800331926   39.19652     28.65551     0.24      0.16     0.29     1 
1800331927   39.19600     28.69128     0.13      0.07     0.15     1 
1800331928   39.19548     28.72704     0.16      0.03     0.16     1 
1800331929   39.19494     28.76281     0.03     -0.11     0.11     1 
1800331930   39.19440     28.79858    -0.10      0.02     0.11     1 
1800331931   39.19384     28.83434     0.20     -0.07     0.21     1 
1800331932   39.19327     28.87010     0.23      0.08     0.24     1 
1800331933   39.19269     28.90587     0.13     -0.04     0.14     1 
1800331934   39.19210     28.94163     0.01     -0.05     0.05     1 
1800331935   39.19150     28.97739     0.02     -0.04     0.05     1 
1800331936   39.19088     29.01315     0.11     -0.04     0.12     1 
1800331937   39.19026     29.04891     0.18     -0.14     0.23     1 
1800331938   39.18962     29.08466     0.08     -0.11     0.14     1 
1800331939   39.18898     29.12042    -0.21     -0.10     0.23     1 
1800331940   39.18832     29.15618     0.13     -0.06     0.15     1 
1800331941   39.18766     29.19193    -0.04      0.05     0.06     1 
1800331942   39.18698     29.22768    -0.05      0.05     0.08     1 
1800331943   39.18629     29.26343    -0.20     -0.24     0.31     1 
1800331959   39.18304     27.15260     0.12      0.12     0.17     1 
1800331960   39.18299     27.18838    -0.02     -0.02     0.02     1 
1800331961   39.18292     27.22416     0.10      0.05     0.12     1 
1800331963   39.18276     27.29571     0.09      0.14     0.16     1 
1800331965   39.18256     27.36726     0.09      0.04     0.10     1 
1800331967   39.18231     27.43881    -0.28     -0.21     0.35     1 
1800331968   39.18217     27.47459     0.15      0.11     0.19     1 
1800331970   39.18186     27.54614    -0.04     -0.19     0.20     1 
1800331971   39.18169     27.58191     0.08      0.01     0.08     1 
1800331973   39.18131     27.65346     0.17     -0.05     0.17     1 
1800331974   39.18110     27.68924    -0.02     -0.03     0.03     1 
1800331975   39.18088     27.72501    -0.11     -0.01     0.11     1 
1800331976   39.18066     27.76078    -0.03     -0.17     0.17     1 
1800331977   39.18042     27.79656     0.03      0.08     0.08     1 
1800331978   39.18017     27.83233    -0.07     -0.31     0.32     1 
1800331979   39.17990     27.86810    -0.05      0.09     0.10     1 
1800331980   39.17963     27.90387     0.05      0.06     0.08     1 
1800331981   39.17935     27.93964    -0.06     -0.09     0.11     1 
1800331982   39.17906     27.97541    -0.15     -0.08     0.17     1 
1800331983   39.17875     28.01118     0.12     -0.07     0.14     1 
1800331984   39.17844     28.04695     0.14     -0.11     0.18     1 
1800331985   39.17811     28.08272    -0.04      0.08     0.09     1 
1800331986   39.17777     28.11848    -0.02     -0.06     0.06     1 
1800331987   39.17742     28.15425     0.10      0.01     0.10     1 
1800331988   39.17706     28.19002     0.09     -0.11     0.14     1 
1800331989   39.17669     28.22578     0.07     -0.01     0.07     1 
1800331990   39.17631     28.26155     0.06     -0.04     0.07     1 
1800331991   39.17592     28.29732     0.02      0.08     0.08     1 
1800331992   39.17551     28.33308    -0.02     -0.03     0.04     1 
1800331993   39.17510     28.36884    -0.15     -0.02     0.15     1 
1800331994   39.17467     28.40460    -0.06     -0.08     0.10     1 
1800331996   39.17379     28.47613    -0.17     -0.18     0.25     1 
1800331997   39.17333     28.51189     0.02      0.03     0.04     1 
1800331998   39.17286     28.54765     0.11     -0.12     0.16     1 
1800332000   39.17189     28.61916    -0.27      0.08     0.28     1 
1800332001   39.17139     28.65492     0.06     -0.13     0.14     1 
1800332002   39.17087     28.69067     0.02     -0.06     0.06     1 
1800332003   39.17035     28.72643     0.13     -0.03     0.14     1 
1800332004   39.16981     28.76218    -0.05      0.11     0.12     1 
1800332005   39.16927     28.79794    -0.15      0.11     0.19     1 
1800332006   39.16871     28.83369    -0.06      0.17     0.18     1 
1800332007   39.16814     28.86944     0.08      0.10     0.13     1 
1800332008   39.16756     28.90519     0.08      0.15     0.17     1 
1800332010   39.16637     28.97668     0.14     -0.01     0.15     1 
1800332011   39.16576     29.01243     0.15     -0.09     0.18     1 
1800332012   39.16513     29.04818     0.11     -0.02     0.11     1 
1800332013   39.16450     29.08392     0.00     -0.04     0.04     1 
1800332014   39.16386     29.11967     0.18     -0.09     0.21     1 
1800332015   39.16320     29.15541     0.06      0.02     0.07     1 
1800332016   39.16253     29.19115    -0.09     -0.02     0.09     1 
1800332017   39.16186     29.22689     0.00     -0.10     0.10     1 
1800332018   39.16117     29.26263     0.01     -0.05     0.05     1 
1800332034   39.15790     27.15255    -0.02     -0.13     0.13     1 
1800332036   39.15778     27.22408    -0.18     -0.08     0.19     1 
1800332039   39.15753     27.33137     0.02     -0.03     0.04     1 
1800332043   39.15703     27.47442     0.12     -0.09     0.15     1 
1800332045   39.15672     27.54594    -0.10      0.01     0.10     1 
