==============================================================================
==============================================================================
Fri. Mar. 1 2013                  LANDSAT 7                       Time: 08:44
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101303019858_00003                          Path / Row - 181 / 33
Reference Image: L51XXX1090219080100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1810330096   39.81686     25.97871     0.00      0.11     0.11     1 
1810330097   39.81718     26.01516    -0.09      0.25     0.27     1 
1810330173   39.79181     26.05196    -0.20      0.24     0.31     1 
1810330176   39.79265     26.16127    -0.19     -0.36     0.41     1 
1810330177   39.79291     26.19771     0.03      0.33     0.33     1 
1810330251   39.76697     26.16158    -0.02      0.09     0.09     1 
1810330252   39.76723     26.19801     0.03      0.09     0.10     1 
1810330254   39.76771     26.27086     0.06     -0.09     0.11     1 
1810330255   39.76793     26.30728     0.12      0.20     0.24     1 
1810330326   39.74130     26.16190    -0.27      0.05     0.28     1 
1810330327   39.74155     26.19831    -0.07      0.07     0.10     1 
1810330328   39.74180     26.23472    -0.07     -0.17     0.19     1 
1810330329   39.74203     26.27113    -0.09     -0.33     0.34     1 
1810330330   39.74226     26.30754    -0.07     -0.09     0.11     1 
1810330331   39.74247     26.34395     0.27      0.11     0.29     1 
1810330332   39.74267     26.38037     0.03      0.19     0.19     1 
1810330333   39.74286     26.41678     0.03      0.06     0.07     1 
1810330401   39.71562     26.16221    -0.08     -0.19     0.21     1 
1810330402   39.71588     26.19860    -0.11     -0.03     0.12     1 
1810330403   39.71612     26.23500    -0.19     -0.07     0.20     1 
1810330404   39.71636     26.27140    -0.05      0.06     0.08     1 
1810330405   39.71658     26.30780     0.07      0.02     0.07     1 
1810330406   39.71679     26.34420    -0.15     -0.02     0.15     1 
1810330407   39.71699     26.38060    -0.08     -0.01     0.08     1 
1810330408   39.71718     26.41700     0.12     -0.05     0.13     1 
1810330410   39.71752     26.48980     0.06      0.04     0.07     1 
1810330411   39.71767     26.52620    -0.01      0.01     0.02     1 
1810330412   39.71782     26.56260     0.01     -0.04     0.05     1 
1810330413   39.71795     26.59900     0.12      0.09     0.14     1 
1810330414   39.71807     26.63540     0.08      0.07     0.10     1 
1810330415   39.71818     26.67180     0.01      0.01     0.02     1 
1810330416   39.71827     26.70820     0.07      0.05     0.09     1 
1810330476   39.68994     26.16252    -0.16     -0.04     0.17     1 
1810330477   39.69020     26.19890     0.05      0.02     0.06     1 
1810330478   39.69044     26.23529    -0.02      0.16     0.16     1 
1810330479   39.69068     26.27167     0.15      0.10     0.18     1 
1810330480   39.69090     26.30805     0.07     -0.10     0.12     1 
1810330481   39.69111     26.34444     0.06      0.17     0.18     1 
1810330483   39.69150     26.41721    -0.04      0.09     0.10     1 
1810330485   39.69184     26.48998     0.04      0.12     0.12     1 
1810330486   39.69200     26.52637    -0.13      0.13     0.18     1 
1810330487   39.69214     26.56276    -0.08     -0.01     0.08     1 
1810330488   39.69227     26.59915     0.08     -0.07     0.11     1 
1810330489   39.69239     26.63553    -0.16     -0.03     0.16     1 
1810330491   39.69260     26.70831    -0.27     -0.23     0.36     1 
1810330492   39.69268     26.74470     0.03      0.04     0.05     1 
1810330493   39.69276     26.78109     0.14     -0.04     0.15     1 
1810330494   39.69282     26.81747     0.17      0.11     0.20     1 
1810330495   39.69287     26.85386     0.14      0.10     0.17     1 
1810330496   39.69291     26.89025     0.12      0.17     0.21     1 
1810330497   39.69294     26.92664     0.27      0.20     0.34     1 
1810330552   39.66452     26.19920     0.05      0.09     0.10     1 
1810330553   39.66477     26.23557     0.01      0.01     0.02     1 
1810330554   39.66500     26.27194    -0.00      0.13     0.13     1 
1810330555   39.66522     26.30831     0.03      0.07     0.08     1 
1810330556   39.66544     26.34468     0.04      0.04     0.05     1 
1810330557   39.66563     26.38105     0.07     -0.06     0.09     1 
1810330560   39.66616     26.49017     0.13      0.17     0.21     1 
1810330561   39.66632     26.52655     0.21     -0.13     0.24     1 
1810330562   39.66646     26.56292     0.07      0.25     0.26     1 
1810330563   39.66659     26.59929     0.02      0.09     0.09     1 
1810330564   39.66671     26.63567     0.06      0.03     0.07     1 
1810330565   39.66682     26.67204     0.00     -0.18     0.18     1 
1810330566   39.66692     26.70842     0.05     -0.11     0.12     1 
1810330567   39.66700     26.74479     0.07     -0.06     0.09     1 
1810330568   39.66708     26.78117     0.05     -0.15     0.16     1 
1810330569   39.66714     26.81754     0.12     -0.03     0.13     1 
1810330570   39.66719     26.85392    -0.04     -0.01     0.05     1 
1810330571   39.66723     26.89029     0.07      0.01     0.07     1 
1810330572   39.66726     26.92667     0.12      0.01     0.12     1 
1810330573   39.66728     26.96304     0.03      0.05     0.06     1 
1810330574   39.66728     26.99942     0.12     -0.00     0.12     1 
1810330575   39.66728     27.03579     0.13      0.16     0.20     1 
1810330576   39.66726     27.07217     0.03      0.13     0.13     1 
1810330627   39.63885     26.19949     0.07      0.04     0.08     1 
1810330628   39.63909     26.23585     0.02      0.14     0.14     1 
1810330629   39.63932     26.27221     0.06     -0.02     0.06     1 
1810330630   39.63955     26.30857    -0.00      0.08     0.08     1 
1810330631   39.63976     26.34492     0.03     -0.01     0.03     1 
1810330632   39.63996     26.38128     0.12      0.11     0.17     1 
1810330633   39.64014     26.41764     0.12      0.24     0.27     1 
1810330634   39.64032     26.45400     0.01      0.13     0.13     1 
1810330635   39.64049     26.49036    -0.05      0.12     0.14     1 
1810330636   39.64064     26.52672     0.09      0.17     0.20     1 
1810330637   39.64078     26.56308     0.02      0.09     0.10     1 
1810330638   39.64091     26.59944     0.04     -0.04     0.05     1 
1810330639   39.64103     26.63580     0.03      0.14     0.14     1 
1810330640   39.64114     26.67216     0.12      0.02     0.13     1 
1810330641   39.64124     26.70852     0.00      0.03     0.04     1 
1810330642   39.64132     26.74489     0.09      0.03     0.09     1 
1810330643   39.64140     26.78125     0.04     -0.03     0.05     1 
1810330644   39.64146     26.81761     0.03     -0.02     0.03     1 
1810330645   39.64151     26.85397     0.03      0.06     0.06     1 
1810330646   39.64155     26.89033     0.09      0.03     0.09     1 
1810330647   39.64158     26.92669    -0.03     -0.03     0.04     1 
1810330648   39.64160     26.96306     0.09      0.07     0.11     1 
1810330649   39.64160     26.99942    -0.09     -0.08     0.12     1 
1810330650   39.64160     27.03578     0.04      0.12     0.13     1 
1810330651   39.64158     27.07214     0.11      0.05     0.12     1 
1810330652   39.64155     27.10850    -0.01      0.05     0.06     1 
1810330653   39.64151     27.14486     0.11     -0.04     0.12     1 
1810330654   39.64146     27.18123     0.03      0.19     0.19     1 
1810330655   39.64140     27.21759     0.13      0.21     0.24     1 
1810330702   39.61317     26.19979     0.02      0.16     0.16     1 
1810330703   39.61341     26.23613     0.03      0.19     0.19     1 
1810330704   39.61365     26.27248     0.14     -0.01     0.14     1 
1810330705   39.61387     26.30882     0.09     -0.01     0.09     1 
1810330706   39.61408     26.34517     0.32      0.06     0.32     1 
1810330707   39.61428     26.38151     0.06      0.14     0.15     1 
1810330708   39.61447     26.41786     0.08     -0.03     0.08     1 
1810330709   39.61464     26.45420     0.27      0.09     0.28     1 
1810330710   39.61481     26.49055     0.33     -0.12     0.35     1 
1810330713   39.61523     26.59959     0.05      0.16     0.17     1 
1810330714   39.61535     26.63594     0.03     -0.02     0.04     1 
1810330715   39.61546     26.67228     0.12      0.07     0.14     1 
1810330716   39.61556     26.70863    -0.04     -0.02     0.05     1 
1810330717   39.61565     26.74498     0.07      0.07     0.10     1 
1810330718   39.61572     26.78133     0.08     -0.04     0.09     1 
1810330719   39.61578     26.81768     0.01      0.00     0.01     1 
1810330721   39.61587     26.89037     0.03      0.11     0.12     1 
1810330722   39.61590     26.92672     0.01     -0.00     0.01     1 
1810330723   39.61592     26.96307    -0.04      0.10     0.10     1 
1810330724   39.61592     26.99942     0.08      0.17     0.19     1 
1810330725   39.61592     27.03577     0.04      0.09     0.10     1 
1810330726   39.61590     27.07211    -0.03      0.15     0.15     1 
1810330727   39.61587     27.10846    -0.07      0.00     0.07     1 
1810330728   39.61583     27.14481    -0.01      0.12     0.12     1 
1810330729   39.61578     27.18116     0.06      0.13     0.14     1 
1810330730   39.61572     27.21751    -0.02      0.04     0.05     1 
1810330731   39.61565     27.25386     0.09      0.08     0.12     1 
1810330732   39.61556     27.29020     0.09      0.12     0.15     1 
1810330733   39.61547     27.32655     0.12      0.27     0.29     1 
1810330734   39.61536     27.36290     0.05      0.06     0.08     1 
1810330735   39.61524     27.39925     0.10      0.04     0.10     1 
1810330777   39.58749     26.20009     0.16      0.15     0.22     1 
1810330778   39.58774     26.23642     0.04     -0.09     0.10     1 
1810330779   39.58797     26.27275     0.03      0.14     0.14     1 
1810330780   39.58819     26.30908     0.05      0.31     0.31     1 
1810330781   39.58840     26.34541     0.20      0.25     0.32     1 
1810330784   39.58896     26.45441     0.07     -0.09     0.12     1 
1810330785   39.58913     26.49074     0.13      0.04     0.13     1 
1810330786   39.58928     26.52707     0.10     -0.03     0.10     1 
1810330787   39.58942     26.56340    -0.17     -0.01     0.17     1 
1810330788   39.58955     26.59974    -0.02      0.01     0.02     1 
1810330789   39.58967     26.63607    -0.00      0.10     0.10     1 
1810330790   39.58978     26.67241    -0.01      0.08     0.08     1 
1810330791   39.58988     26.70874     0.09      0.09     0.13     1 
1810330792   39.58996     26.74507     0.09      0.08     0.12     1 
1810330793   39.59004     26.78141    -0.02      0.05     0.05     1 
1810330794   39.59010     26.81774     0.08      0.03     0.08     1 
1810330795   39.59015     26.85408     0.03      0.18     0.19     1 
1810330796   39.59019     26.89041    -0.23      0.04     0.24     1 
1810330798   39.59024     26.96308     0.07     -0.25     0.26     1 
1810330799   39.59025     26.99942     0.10     -0.27     0.29     1 
1810330801   39.59022     27.07209     0.12     -0.02     0.12     1 
1810330802   39.59019     27.10842     0.06      0.01     0.06     1 
1810330803   39.59016     27.14476    -0.06      0.14     0.15     1 
1810330804   39.59010     27.18109     0.02      0.03     0.03     1 
1810330805   39.59004     27.21743     0.09      0.04     0.10     1 
1810330806   39.58997     27.25376     0.10      0.04     0.11     1 
1810330807   39.58988     27.29010    -0.00     -0.12     0.12     1 
1810330808   39.58979     27.32643     0.25      0.20     0.32     1 
1810330809   39.58968     27.36276     0.13      0.10     0.16     1 
1810330814   39.58897     27.54443     0.25      0.23     0.34     1 
1810330851   39.56156     26.16406     0.10      0.22     0.24     1 
1810330852   39.56181     26.20038    -0.04      0.18     0.18     1 
1810330853   39.56206     26.23670    -0.05      0.16     0.16     1 
1810330855   39.56251     26.30933     0.06      0.16     0.18     1 
1810330856   39.56272     26.34565     0.01      0.33     0.33     1 
1810330857   39.56292     26.38197     0.07      0.10     0.12     1 
1810330858   39.56311     26.41829     0.02      0.15     0.15     1 
1810330859   39.56329     26.45461    -0.21      0.25     0.32     1 
1810330860   39.56345     26.49093    -0.11      0.08     0.14     1 
1810330861   39.56360     26.52725    -0.02      0.14     0.14     1 
1810330862   39.56374     26.56357     0.19      0.27     0.33     1 
1810330863   39.56388     26.59989     0.04      0.13     0.13     1 
1810330864   39.56400     26.63621     0.03      0.11     0.12     1 
1810330866   39.56420     26.70885     0.20      0.07     0.21     1 
1810330870   39.56447     26.85413     0.24      0.08     0.26     1 
1810330875   39.56456     27.03574    -0.05     -0.00     0.05     1 
1810330876   39.56454     27.07206     0.01      0.13     0.13     1 
1810330877   39.56451     27.10838     0.11      0.02     0.11     1 
1810330878   39.56448     27.14470     0.15      0.18     0.24     1 
1810330880   39.56436     27.21735     0.21      0.10     0.23     1 
1810330881   39.56429     27.25367     0.01      0.02     0.02     1 
1810330882   39.56420     27.28999     0.09      0.09     0.12     1 
1810330883   39.56411     27.32631     0.02      0.14     0.14     1 
1810330884   39.56400     27.36263     0.04      0.22     0.23     1 
1810330885   39.56388     27.39895     0.01      0.20     0.20     1 
1810330888   39.56345     27.50791    -0.05      0.05     0.07     1 
1810330889   39.56329     27.54423    -0.10      0.10     0.14     1 
1810330890   39.56312     27.58055     0.05      0.03     0.06     1 
1810330891   39.56293     27.61687     0.00      0.01     0.01     1 
1810330892   39.56273     27.65319     0.12     -0.10     0.16     1 
1810330893   39.56252     27.68950     0.01      0.13     0.14     1 
1810330895   39.56207     27.76214     0.08      0.21     0.22     1 
1810330924   39.53534     26.09177    -0.11      0.19     0.21     1 
1810330925   39.53561     26.12807     0.05      0.24     0.25     1 
1810330926   39.53588     26.16437    -0.00      0.22     0.22     1 
1810330927   39.53614     26.20068     0.03      0.18     0.18     1 
1810330928   39.53638     26.23698     0.19      0.39     0.43     1 
1810330929   39.53661     26.27328     0.06      0.18     0.19     1 
1810330930   39.53683     26.30959     0.04      0.10     0.11     1 
1810330931   39.53704     26.34589     0.07      0.13     0.15     1 
1810330932   39.53724     26.38220    -0.12      0.14     0.18     1 
1810330933   39.53743     26.41850     0.02      0.11     0.11     1 
1810330934   39.53761     26.45481     0.21      0.00     0.21     1 
1810330935   39.53777     26.49111     0.08      0.31     0.32     1 
1810330936   39.53792     26.52742     0.05      0.20     0.21     1 
1810330951   39.53886     27.07203     0.20     -0.03     0.20     1 
1810330952   39.53883     27.10834     0.08      0.10     0.12     1 
1810330953   39.53880     27.14465     0.07      0.07     0.10     1 
1810330954   39.53874     27.18096     0.07      0.13     0.14     1 
1810330955   39.53868     27.21727     0.12     -0.02     0.12     1 
1810330956   39.53861     27.25357    -0.09      0.04     0.10     1 
1810330957   39.53852     27.28988    -0.03      0.20     0.20     1 
1810330958   39.53843     27.32619     0.13      0.17     0.22     1 
1810330959   39.53832     27.36250    -0.11     -0.02     0.11     1 
1810330961   39.53807     27.43511     0.18      0.26     0.32     1 
1810330963   39.53778     27.50772     0.12      0.13     0.18     1 
1810330964   39.53761     27.54403    -0.13     -0.04     0.14     1 
1810330967   39.53705     27.65294     0.15     -0.18     0.24     1 
1810330968   39.53684     27.68925    -0.11     -0.14     0.18     1 
1810330969   39.53662     27.72555     0.01      0.11     0.11     1 
1810330970   39.53639     27.76186    -0.16      0.21     0.26     1 
1810330971   39.53614     27.79816    -0.03     -0.06     0.07     1 
1810330999   39.50966     26.09210    -0.06     -0.00     0.06     1 
1810331000   39.50994     26.12839    -0.01     -0.00     0.01     1 
1810331001   39.51020     26.16468     0.08      0.16     0.17     1 
1810331002   39.51046     26.20097    -0.03      0.11     0.11     1 
1810331003   39.51070     26.23726    -0.02      0.17     0.17     1 
1810331004   39.51094     26.27355     0.04      0.24     0.24     1 
1810331005   39.51116     26.30984     0.28      0.23     0.36     1 
1810331006   39.51137     26.34613     0.04      0.28     0.28     1 
1810331007   39.51156     26.38242     0.02      0.16     0.16     1 
1810331008   39.51175     26.41872    -0.04      0.22     0.22     1 
1810331023   39.51320     26.96312    -0.03      0.26     0.26     1 
1810331025   39.51320     27.03571     0.03     -0.05     0.06     1 
1810331026   39.51318     27.07201    -0.05      0.08     0.10     1 
1810331027   39.51315     27.10830     0.04      0.13     0.14     1 
1810331028   39.51311     27.14460     0.01      0.07     0.07     1 
1810331029   39.51306     27.18089    -0.08      0.09     0.12     1 
1810331030   39.51300     27.21719     0.13      0.07     0.15     1 
1810331031   39.51293     27.25348     0.19      0.20     0.28     1 
1810331032   39.51284     27.28977     0.03      0.06     0.07     1 
1810331033   39.51275     27.32607    -0.21      0.01     0.21     1 
1810331034   39.51264     27.36236     0.10      0.22     0.24     1 
1810331035   39.51252     27.39866    -0.01      0.18     0.18     1 
1810331036   39.51239     27.43495    -0.14      0.14     0.20     1 
1810331037   39.51225     27.47124     0.10     -0.00     0.10     1 
1810331038   39.51210     27.50754     0.15      0.10     0.18     1 
1810331039   39.51193     27.54383     0.05      0.27     0.28     1 
1810331040   39.51176     27.58012    -0.18      0.04     0.18     1 
1810331042   39.51137     27.65271     0.02      0.04     0.05     1 
1810331043   39.51116     27.68900    -0.11      0.16     0.20     1 
1810331044   39.51094     27.72529    -0.08      0.03     0.09     1 
1810331045   39.51071     27.76158    -0.05     -0.02     0.06     1 
1810331046   39.51047     27.79787    -0.05     -0.03     0.06     1 
1810331047   39.51021     27.83416    -0.17     -0.18     0.25     1 
1810331048   39.50995     27.87045    -0.06      0.15     0.16     1 
1810331074   39.48398     26.09244     0.02     -0.13     0.13     1 
1810331075   39.48426     26.12871    -0.04     -0.04     0.05     1 
1810331076   39.48453     26.16499    -0.08     -0.04     0.09     1 
1810331077   39.48478     26.20126    -0.05     -0.07     0.09     1 
1810331078   39.48503     26.23754    -0.14      0.13     0.19     1 
1810331079   39.48526     26.27382     0.04      0.09     0.10     1 
1810331081   39.48569     26.34637    -0.02      0.12     0.12     1 
1810331099   39.48752     26.99942    -0.05      0.19     0.20     1 
1810331100   39.48752     27.03570    -0.01      0.24     0.24     1 
1810331101   39.48750     27.07198     0.20      0.02     0.20     1 
1810331102   39.48747     27.10826     0.17     -0.16     0.23     1 
1810331103   39.48743     27.14454     0.22      0.08     0.23     1 
1810331104   39.48738     27.18082     0.00      0.10     0.10     1 
1810331105   39.48732     27.21711     0.12      0.20     0.23     1 
1810331106   39.48725     27.25339     0.10      0.21     0.24     1 
1810331107   39.48716     27.28967     0.19      0.08     0.20     1 
1810331108   39.48707     27.32595     0.01      0.26     0.26     1 
1810331111   39.48671     27.43479     0.09     -0.01     0.09     1 
1810331112   39.48657     27.47107     0.26      0.31     0.40     1 
1810331113   39.48642     27.50735     0.32     -0.03     0.32     1 
1810331119   39.48526     27.72502     0.11     -0.02     0.11     1 
1810331120   39.48503     27.76130     0.12     -0.02     0.12     1 
1810331121   39.48479     27.79757    -0.06      0.18     0.19     1 
1810331122   39.48454     27.83385     0.19     -0.01     0.19     1 
1810331123   39.48427     27.87013    -0.01     -0.13     0.13     1 
1810331150   39.45858     26.12903     0.15     -0.05     0.16     1 
1810331151   39.45885     26.16529     0.09      0.12     0.15     1 
1810331152   39.45910     26.20156    -0.10      0.04     0.10     1 
1810331171   39.46179     26.89062     0.15      0.07     0.17     1 
1810331172   39.46182     26.92688    -0.14      0.11     0.18     1 
1810331173   39.46184     26.96315     0.06      0.18     0.19     1 
1810331174   39.46184     26.99942    -0.09      0.17     0.19     1 
1810331175   39.46184     27.03569     0.08      0.20     0.22     1 
1810331176   39.46182     27.07195     0.12      0.14     0.19     1 
1810331177   39.46179     27.10822     0.04      0.14     0.15     1 
1810331178   39.46175     27.14449     0.16      0.10     0.19     1 
1810331179   39.46170     27.18076     0.12      0.06     0.14     1 
1810331180   39.46164     27.21703     0.29      0.12     0.32     1 
1810331181   39.46157     27.25329     0.13      0.11     0.17     1 
1810331182   39.46148     27.28956     0.20     -0.01     0.20     1 
1810331183   39.46139     27.32583     0.31     -0.03     0.31     1 
1810331184   39.46128     27.36210     0.12     -0.21     0.24     1 
1810331186   39.46103     27.43463     0.21     -0.38     0.43     1 
1810331187   39.46089     27.47090     0.16      0.03     0.16     1 
1810331188   39.46074     27.50716     0.06      0.18     0.19     1 
1810331189   39.46057     27.54343     0.17      0.10     0.19     1 
1810331190   39.46040     27.57970     0.04      0.20     0.21     1 
1810331191   39.46021     27.61596     0.04      0.18     0.18     1 
1810331192   39.46002     27.65223    -0.02      0.23     0.24     1 
1810331195   39.45936     27.76102    -0.01     -0.03     0.03     1 
1810331196   39.45911     27.79728     0.02      0.29     0.29     1 
1810331197   39.45886     27.83354     0.03     -0.12     0.13     1 
1810331198   39.45859     27.86981    -0.14     -0.23     0.27     1 
1810331244   39.43602     26.81815    -0.07      0.15     0.17     1 
1810331245   39.43607     26.85440    -0.03      0.02     0.03     1 
1810331246   39.43611     26.89065    -0.08      0.27     0.28     1 
1810331249   39.43616     26.99942     0.07      0.13     0.15     1 
1810331250   39.43616     27.03567     0.01      0.29     0.29     1 
1810331251   39.43614     27.07193    -0.00      0.20     0.20     1 
1810331252   39.43611     27.10818     0.05      0.19     0.20     1 
1810331253   39.43607     27.14444     0.20      0.31     0.37     1 
1810331254   39.43602     27.18069     0.28      0.25     0.37     1 
1810331255   39.43596     27.21695     0.03      0.06     0.07     1 
1810331256   39.43589     27.25320     0.01      0.03     0.03     1 
1810331257   39.43580     27.28946     0.07      0.18     0.19     1 
1810331258   39.43571     27.32571    -0.08      0.01     0.08     1 
1810331259   39.43560     27.36196    -0.01      0.17     0.17     1 
1810331260   39.43548     27.39822    -0.01      0.07     0.07     1 
1810331261   39.43535     27.43447     0.04      0.28     0.28     1 
1810331262   39.43521     27.47072    -0.02      0.22     0.22     1 
1810331263   39.43506     27.50698     0.13      0.05     0.14     1 
1810331264   39.43490     27.54323     0.13      0.11     0.17     1 
1810331265   39.43472     27.57948    -0.03      0.21     0.21     1 
1810331267   39.43434     27.65198    -0.11      0.17     0.20     1 
1810331268   39.43413     27.68824    -0.08     -0.10     0.13     1 
1810331269   39.43391     27.72449    -0.04      0.17     0.17     1 
1810331270   39.43368     27.76074     0.15      0.14     0.20     1 
1810331272   39.43318     27.83324    -0.17      0.05     0.17     1 
1810331316   39.41012     26.70949     0.07      0.01     0.07     1 
1810331320   39.41039     26.85445     0.01      0.15     0.15     1 
1810331321   39.41043     26.89070    -0.09      0.08     0.12     1 
1810331322   39.41046     26.92694     0.10      0.10     0.14     1 
1810331323   39.41048     26.96318     0.10      0.05     0.11     1 
1810331324   39.41048     26.99942     0.06      0.31     0.32     1 
1810331325   39.41048     27.03566    -0.08      0.17     0.19     1 
1810331326   39.41046     27.07190     0.12      0.21     0.24     1 
1810331327   39.41043     27.10814    -0.06      0.16     0.17     1 
1810331328   39.41039     27.14438    -0.02      0.02     0.03     1 
1810331329   39.41034     27.18063     0.17      0.14     0.22     1 
1810331330   39.41028     27.21687     0.00      0.14     0.14     1 
1810331331   39.41021     27.25311    -0.04      0.18     0.18     1 
1810331332   39.41012     27.28935     0.02      0.15     0.15     1 
1810331333   39.41003     27.32559    -0.01      0.10     0.10     1 
1810331334   39.40992     27.36183     0.12      0.13     0.17     1 
1810331335   39.40980     27.39807     0.13      0.21     0.24     1 
1810331336   39.40967     27.43431     0.05      0.00     0.05     1 
1810331337   39.40953     27.47055    -0.04      0.11     0.11     1 
1810331338   39.40938     27.50679     0.07     -0.02     0.07     1 
1810331339   39.40922     27.54303    -0.03      0.14     0.14     1 
1810331341   39.40886     27.61551     0.08     -0.26     0.27     1 
1810331343   39.40845     27.68798     0.08      0.02     0.08     1 
1810331344   39.40823     27.72422     0.13      0.01     0.13     1 
1810331345   39.40800     27.76046     0.19     -0.16     0.25     1 
1810331346   39.40776     27.79670     0.04      0.03     0.05     1 
1810331347   39.40750     27.83293    -0.03      0.08     0.09     1 
1810331381   39.38297     26.34733    -0.08     -0.01     0.08     1 
1810331387   39.38399     26.56469    -0.07      0.01     0.08     1 
1810331388   39.38412     26.60091    -0.02      0.36     0.36     1 
1810331389   39.38424     26.63714    -0.16     -0.01     0.16     1 
1810331391   39.38444     26.70960     0.12      0.07     0.14     1 
1810331396   39.38475     26.89073    -0.05     -0.09     0.10     1 
1810331397   39.38478     26.92696     0.04     -0.01     0.04     1 
1810331398   39.38480     26.96319     0.33      0.19     0.38     1 
1810331399   39.38480     26.99942     0.20      0.05     0.20     1 
1810331400   39.38480     27.03565     0.11      0.03     0.12     1 
1810331401   39.38478     27.07188     0.18      0.09     0.20     1 
1810331402   39.38475     27.10810     0.16      0.14     0.22     1 
1810331403   39.38471     27.14433     0.25      0.20     0.32     1 
1810331404   39.38466     27.18056     0.20      0.16     0.26     1 
1810331405   39.38460     27.21679    -0.04      0.10     0.11     1 
1810331406   39.38453     27.25302     0.12      0.10     0.16     1 
1810331407   39.38444     27.28924    -0.08      0.02     0.08     1 
1810331408   39.38435     27.32547     0.11      0.23     0.25     1 
1810331409   39.38424     27.36170     0.13      0.15     0.20     1 
1810331410   39.38412     27.39793     0.05      0.12     0.13     1 
1810331411   39.38399     27.43415    -0.01      0.20     0.20     1 
1810331412   39.38385     27.47038     0.07     -0.02     0.07     1 
1810331413   39.38370     27.50661     0.13      0.15     0.19     1 
1810331414   39.38354     27.54283     0.28      0.13     0.31     1 
1810331415   39.38336     27.57906     0.14      0.19     0.24     1 
1810331417   39.38298     27.65151     0.02      0.05     0.05     1 
1810331419   39.38255     27.72396     0.24      0.35     0.43     1 
1810331420   39.38232     27.76018     0.09      0.13     0.16     1 
1810331421   39.38208     27.79640     0.07     -0.06     0.10     1 
1810331422   39.38182     27.83263    -0.06     -0.02     0.07     1 
1810331452   39.35639     26.20273     0.04      0.13     0.13     1 
1810331453   39.35663     26.23894     0.08      0.07     0.10     1 
1810331454   39.35686     26.27515     0.05      0.12     0.14     1 
1810331455   39.35708     26.31136     0.07      0.29     0.30     1 
1810331456   39.35729     26.34757    -0.05      0.28     0.28     1 
1810331464   39.35856     26.63727    -0.08     -0.27     0.28     1 
1810331467   39.35885     26.74592    -0.08      0.17     0.19     1 
1810331468   39.35892     26.78213    -0.04      0.13     0.14     1 
1810331469   39.35898     26.81835     0.02      0.18     0.18     1 
1810331471   39.35907     26.89078     0.12     -0.03     0.12     1 
1810331472   39.35910     26.92699     0.09      0.09     0.13     1 
1810331473   39.35912     26.96320     0.29     -0.28     0.40     1 
1810331474   39.35912     26.99942    -0.15      0.16     0.22     1 
1810331475   39.35912     27.03563     0.02     -0.05     0.05     1 
1810331476   39.35910     27.07185     0.01      0.03     0.03     1 
1810331477   39.35907     27.10806     0.22      0.22     0.31     1 
1810331479   39.35898     27.18049     0.29      0.27     0.40     1 
1810331480   39.35892     27.21671     0.19      0.22     0.28     1 
1810331481   39.35885     27.25292     0.13     -0.03     0.13     1 
1810331482   39.35876     27.28914     0.08      0.18     0.19     1 
1810331483   39.35867     27.32535     0.15      0.26     0.30     1 
1810331484   39.35856     27.36157     0.11      0.17     0.21     1 
1810331485   39.35844     27.39778    -0.03      0.38     0.39     1 
1810331487   39.35817     27.47021     0.03      0.13     0.13     1 
1810331488   39.35802     27.50642     0.04      0.14     0.14     1 
1810331489   39.35786     27.54263     0.19      0.20     0.28     1 
1810331490   39.35768     27.57885     0.00      0.12     0.12     1 
1810331492   39.35730     27.65127    -0.10      0.11     0.14     1 
1810331493   39.35709     27.68748     0.01      0.03     0.03     1 
1810331494   39.35687     27.72369     0.01      0.02     0.02     1 
1810331495   39.35664     27.75990    -0.17      0.11     0.20     1 
1810331496   39.35640     27.79611     0.03      0.13     0.13     1 
1810331497   39.35615     27.83232    -0.02      0.08     0.08     1 
1810331527   39.33071     26.20302     0.01      0.04     0.04     1 
1810331528   39.33096     26.23922     0.09     -0.01     0.10     1 
1810331529   39.33119     26.27541    -0.01      0.02     0.02     1 
1810331530   39.33141     26.31161     0.09      0.01     0.09     1 
1810331531   39.33161     26.34781     0.12      0.03     0.13     1 
1810331532   39.33181     26.38401     0.15     -0.03     0.16     1 
1810331533   39.33200     26.42021     0.03      0.18     0.18     1 
1810331536   39.33249     26.52881    -0.00      0.25     0.25     1 
1810331537   39.33263     26.56501    -0.11      0.09     0.14     1 
1810331538   39.33276     26.60121     0.16      0.12     0.20     1 
1810331539   39.33288     26.63741     0.02      0.19     0.19     1 
1810331540   39.33298     26.67361     0.24      0.02     0.24     1 
1810331542   39.33316     26.74601     0.10      0.14     0.17     1 
1810331543   39.33324     26.78221     0.14     -0.11     0.18     1 
1810331544   39.33330     26.81841    -0.07     -0.29     0.30     1 
